V1,V2,V3,V4,V5
0.0069503903772670786,-0.0023210148390261976,0.023558450996645903,-0.035832867703662494,0.009017336786924773
0.02653205300369083,0.007894744927098692,-0.02213165353634038,-0.09857796671853938,-0.030646653922199944
0.10040719757805279,-0.01709090815910076,-0.16635901365246697,-0.24620934383231755,-0.056319621744164404
0.06758540984427586,-0.10976746750944116,-0.18621512592216996,0.00544277245996461,-0.04960303109964095
0.021655350940158687,-0.007749959691664587,-0.03304279162158673,0.020550082359558564,0.0020125156104403887
0,0,0,0,0
0.022254126787310754,-0.050258717612649106,0.02426981610133198,-0.0035821538448280264,0.01590781806991122
0.1967555416688416,0.1554192310964628,-0.20906459605812835,-0.39314293952217966,0.23608234405511763
0.1997972242652124,0.048265722846011404,0.18598338764054856,-0.19974509501873838,0.1351200349820775
0.05339370546426692,-0.09027921703630169,0.05655758467194178,0.053059111115263596,0.022133524694140996
0.026532053003690804,0.007894744927098744,-0.0221316535363403,-0.09857796671853938,-0.030646653922199944
0.01524121570984338,0.0016433244131177167,0.01883749787509593,-0.06476640550401978,-0.026613275622987178
0.029976389663008526,0.008549927631204657,0.05017570360872659,-0.04706236873607768,-0.058757592717839605
0.07115881804237159,-0.14681055154254646,8.370606745060385e-4,0.05882122345453173,0.03929649114887462
0.06758540984427586,-0.10976746750944108,-0.18621512592217004,0.00544277245996461,-0.049603031099640926
0.1849413351899395,-0.30064590682875086,-0.45026911268524367,-0.14671577425437832,-0.04069416565179444
0.07269905273701688,-0.12759454859478148,-0.16245248781274968,0.006403900512608968,-0.04252162981039811
0.026532053003690822,0.00789474492709867,-0.022131653536340348,-0.09857796671853927,-0.030646653922199944
0.08974323719090267,-0.04345002566720949,-0.15801147567898724,-0.23432899837893234,-0.030795441196279645
0.07307852719531192,-0.1298761219248732,-0.16602545269479768,0.006533968728209684,-0.043763623257990235
0.015241215709843386,0.0016433244131175376,0.01883749787509592,-0.06476640550401977,-0.026613275622987126
0.0050586442451827805,-0.017637705581041364,0.0235112147255034,9.509421266217476e-4,0.0070069953900974424
0.2201786768860155,0.012100701015758433,-0.1330218003988175,-0.4450130626830187,0.16621865766765812
0.08954306382136654,-0.1724812781242417,-0.017715991232950253,0.03136029561273171,0.013775606048880396
